https://twitter.com/kodekodemari/status/1476887635528646658,20211231050706,http://web.archive.org/web/20211231121226/https://twitter.com/kodekodemari/status/1476887635528646658,20211231121226,"こでまり on Twitter: ""すぎやまこういち晩節を汚しまくったので冷める"""
https://twitter.com/kodekodemari/status/1476887919298498566,20211231050813,http://web.archive.org/web/20211231121728/https://twitter.com/kodekodemari/status/1476887919298498566,20211231121728,"こでまり on Twitter: ""LiSAさっき歌わなかった？"""
https://twitter.com/kodekodemari/status/1476888175381721089,20211231050914,http://web.archive.org/web/20211231121418/https://twitter.com/kodekodemari/status/1476888175381721089,20211231121418,"こでまり on Twitter: ""煉獄さんち、おとうちゃんの遺伝子強すぎ"""
https://twitter.com/kodekodemari/status/1476888983888330754,20211231051227,http://web.archive.org/web/20211231121744/https://twitter.com/kodekodemari/status/1476888983888330754,20211231121744,"こでまり on Twitter: ""エヴァに乗る大泉さんネタなかったっけwボヤきまくるやつ"""
https://twitter.com/kodekodemari/status/1476889237052325891,20211231051328,http://web.archive.org/web/20211231121342/https://twitter.com/kodekodemari/status/1476889237052325891,20211231121342,"こでまり on Twitter: ""妖怪人間かと思った"""
https://twitter.com/kodekodemari/status/1476892644202942471,20211231052700,http://web.archive.org/web/20211231123210/https://twitter.com/kodekodemari/status/1476892644202942471,20211231123210,"こでまり on Twitter: ""BiSH音程どうした"""
https://twitter.com/kodekodemari/status/1476895457708494852,20211231053811,http://web.archive.org/web/20211231124540/https://twitter.com/kodekodemari/status/1476895457708494852,20211231124540,"こでまり on Twitter: ""あるよね"""
https://twitter.com/kodekodemari/status/1476899218896089089,20211231055307,http://web.archive.org/web/20211231125312/https://twitter.com/kodekodemari/status/1476899218896089089,20211231125312,"こでまり on Twitter: ""みやじでるのしらんかった"""
https://twitter.com/kodekodemari/status/1476899779787767809,20211231055521,http://web.archive.org/web/20211231125530/https://twitter.com/kodekodemari/status/1476899779787767809,20211231125530,"こでまり on Twitter: ""みやじはさいこう"""
https://twitter.com/kodekodemari/status/1476900737712275460,20211231055910,http://web.archive.org/web/20211231130419/https://twitter.com/kodekodemari/status/1476900737712275460,20211231130419,"こでまり on Twitter: ""へぎそばたべるよ　かあちゃんがニーガタだよ"""
https://twitter.com/kodekodemari/status/1476900917806993411,20211231055952,http://web.archive.org/web/20211231130309/https://twitter.com/kodekodemari/status/1476900917806993411,20211231130309,"こでまり on Twitter: ""芸のないユニゾンがとてつもなく苦手"""
https://twitter.com/kodekodemari/status/1476901154202210310,20211231060049,http://web.archive.org/web/20211231130052/https://twitter.com/kodekodemari/status/1476901154202210310,20211231130052,"こでまり on Twitter: ""卒業とかどーでもよすぎる　のっかるな"""
https://twitter.com/kodekodemari/status/1476902001649020938,20211231060411,http://web.archive.org/web/20211231130522/https://twitter.com/kodekodemari/status/1476902001649020938,20211231130522,"こでまり on Twitter: ""にょういずみさん歌があまりにもうまい　Mステにも出たよ"""
https://twitter.com/kodekodemari/status/1476902265432973313,20211231060514,http://web.archive.org/web/20211231130522/https://twitter.com/kodekodemari/status/1476902265432973313,20211231130522,"こでまり on Twitter: ""うますぎてゲラゲラ笑ってる"""
https://twitter.com/kodekodemari/status/1476904958729801728,20211231061556,http://web.archive.org/web/20211231132108/https://twitter.com/kodekodemari/status/1476904958729801728,20211231132108,"こでまり on Twitter: ""サプライズって嘘ついて騙すことではないのでは"""
https://twitter.com/kodekodemari/status/1476906254794915842,20211231062105,http://web.archive.org/web/20211231132108/https://twitter.com/kodekodemari/status/1476906254794915842,20211231132108,"こでまり on Twitter: ""ヨアソビ的平らな歌あんまいいと思えない"""
https://twitter.com/kodekodemari/status/1476907052802838528,20211231062415,http://web.archive.org/web/20211231132932/https://twitter.com/kodekodemari/status/1476907052802838528,20211231132932,"こでまり on Twitter: ""ラッツアンドスター"""
https://twitter.com/kodekodemari/status/1476907672876519425,20211231062643,http://web.archive.org/web/20211231133154/https://twitter.com/kodekodemari/status/1476907672876519425,20211231133154,"こでまり on Twitter: ""ゆずが好きだと思ったことが人生で一度もない"""
https://twitter.com/kodekodemari/status/1476907984920129539,20211231062757,http://web.archive.org/web/20211231133316/https://twitter.com/kodekodemari/status/1476907984920129539,20211231133316,"こでまり on Twitter: ""どっちかしらんけどまだネトウヨっぽいことやってるの？"""
https://twitter.com/kodekodemari/status/1476912650978091011,20211231064630,http://web.archive.org/web/20211231135148/https://twitter.com/kodekodemari/status/1476912650978091011,20211231135148,"こでまり on Twitter: ""ここに来てまたこのタグを思い出すとは#おかえり牡蠣年末に新鮮にイラッとしてる"""
https://twitter.com/kodekodemari/status/1476912921443966980,20211231064734,http://web.archive.org/web/20211231135256/https://twitter.com/kodekodemari/status/1476912921443966980,20211231135256,"こでまり on Twitter: ""おかえりモネのよかったところ何一つ探せない"""
https://twitter.com/kodekodemari/status/1476917102271369219,20211231070411,http://web.archive.org/web/20211231140953/https://twitter.com/kodekodemari/status/1476917102271369219,20211231140953,"こでまり on Twitter: ""上白石萌音が薬師丸ひろ子くらい歌うなら話はわかる"""
https://twitter.com/kodekodemari/status/1476917881569157123,20211231070717,http://web.archive.org/web/20211231141304/https://twitter.com/kodekodemari/status/1476917881569157123,20211231141304,"こでまり on Twitter: ""にょういずみさんのスーツうつくしいね"""
https://twitter.com/kodekodemari/status/1476917986900721664,20211231070742,http://web.archive.org/web/20211231140808/https://twitter.com/kodekodemari/status/1476917986900721664,20211231140808,"こでまり on Twitter: ""ミヤヴィ〜じゃん！"""
https://twitter.com/kodekodemari/status/1476918929633464324,20211231071127,http://web.archive.org/web/20211231141659/https://twitter.com/kodekodemari/status/1476918929633464324,20211231141659,"こでまり on Twitter: ""津軽海峡冬景色といえば黒いチューリップ"""
https://twitter.com/kodekodemari/status/1476920604276441088,20211231071806,http://web.archive.org/web/20211231142327/https://twitter.com/kodekodemari/status/1476920604276441088,20211231142327,"こでまり on Twitter: ""ほていやべえ"""
https://twitter.com/kodekodemari/status/1476920722190909441,20211231071834,http://web.archive.org/web/20211231142345/https://twitter.com/kodekodemari/status/1476920722190909441,20211231142345,"こでまり on Twitter: ""もう紅白渋谷でやんないほうがいいのでは"""
https://twitter.com/kodekodemari/status/1476922246845595655,20211231072438,http://web.archive.org/web/20211231142450/https://twitter.com/kodekodemari/status/1476922246845595655,20211231142450,"こでまり on Twitter: ""じぇねっていた？皿洗ってるときか…"""
https://twitter.com/kodekodemari/status/1476923047504330757,20211231072749,http://web.archive.org/web/20211231143258/https://twitter.com/kodekodemari/status/1476923047504330757,20211231143258,"こでまり on Twitter: ""近所のトラットリアのオードブル、何食ってもうまいのだが、""福岡産寒サワラの瞬間スモーク、りんごのピュレとピスタチオ しろみつとうきびの米サラダとサフランマヨネーズ""がかつて食べたことないミラクルうまい味だった　でも長いね"""
https://twitter.com/kodekodemari/status/1476923661508841475,20211231073015,http://web.archive.org/web/20211231143624/https://twitter.com/kodekodemari/status/1476923661508841475,20211231143624,"こでまり on Twitter: ""東京五輪ワシは許した覚えないぞ"""
https://twitter.com/kodekodemari/status/1476924405070860293,20211231073312,http://web.archive.org/web/20211231143848/https://twitter.com/kodekodemari/status/1476924405070860293,20211231143848,"こでまり on Twitter: ""なにを当然のように""良かった素晴らしかった成功した""みたいにしれっとアピールしてるんだ東京五輪を冗談じゃないぞ#紅白歌合戦2021 #東京五輪"""
https://twitter.com/kodekodemari/status/1476924564173385731,20211231073350,http://web.archive.org/web/20211231144324/https://twitter.com/kodekodemari/status/1476924564173385731,20211231144324,"こでまり on Twitter: ""MISIAもほんとどうかと思う"""
https://twitter.com/kodekodemari/status/1476926205337030661,20211231074021,http://web.archive.org/web/20211231144555/https://twitter.com/kodekodemari/status/1476926205337030661,20211231144555,"こでまり on Twitter: ""川口のカブりっぷり"""
